id,title,price,sqft,image,url,post_published_date,lat,long,postal_code,FSA,rental_type,bedrooms,bathrooms,furnished,pet_friendly,description,source
c_7161730174,Stop Power of Sale! - Free Ebook - Get Help Today!,0,,https://images.craigslist.org/00Q0Q_cjnrshDAJt9_600x450.jpg,https://toronto.craigslist.org/tor/reo/d/toronto-stop-power-of-sale-free-ebook/7161730174.html,2020-08-11,43.637425,-79.405645,M5V 1B1,M5V,house,,,,False,"house Want To Learn How To Stop Power of Sale Now?

So, are you in power of sale and want to learn how to stop power of sale now? We've created free online guides to help homeowners just like you find out your options on getting out of the sticky situation you're in right now.

You aren't the first person to go through a power of sale... and won't be the last. So don't feel ashamed. It happens.

The best thing you can do right now is educate yourself on your options.

Download the free e-book at our website and find out the best steps to improve your situation!

https://www.cashhousebuyergta.ca/avoiding-foreclosure/",craigslist
c_7175525606,START PACKING! LET'S MAKE A DEAL...FAST!,630000,599.0,https://images.craigslist.org/01313_3axPM8EPFPo_0jC0dJ_600x450.jpg,https://toronto.craigslist.org/tor/reb/d/downtown-toronto-start-packing-lets/7175525606.html,2020-08-11,43.6404,-79.3995,M5V 0E4,M5V,condo,1.0,1.0,,False,"1BR / 1Ba 599ft2 condo/ 1br - 599ft2 -Looking For A Condo For Sale In King West Condos With Terraces Condos? What Are Real Estate Values In King West Condos With Terraces Condos - 461 Adelaide St W In Toronto?

See More Pictures, Virtual Tours & Details

http://www.acondointhecity.com/communities/private-terrace-condos/king-west-condos-with-terraces/

For More Information On This Building Contact Me;

Stephanie Nause, Salesperson
Keller Williams Referred Urban Realty Brokerage
624 King St W, Toronto, ON M5V 1M7
show contact info Office | show contact info Cell

* Not intended to solicit persons under contract with a real estate brokerage. Active listings shown are not guaranteed and subject to change without notice.",craigslist
c_7175525312,entertainment district parking included + den!,2200,,https://images.craigslist.org/01414_fJgVUHt0P5u_0uE0kq_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-entertainment-district/7175525312.html,2020-08-11,43.6404,-79.3995,M5V 0E4,M5V,condo,1.0,1.0,True,True,"1BR / 1Ba cats are OK - purrr dogs are OK - wooof furnished condo w/d in unit carport wheelchair accessible/ 1br -Fully Furnished Unit In Waterfront Downtown Toronto.The Fantastic South-East View Of The Cn Tower, Lake View And City Scape. Up Graded Kitchen With Granite Counter, Built-In Stainless Steel Appliances. Walking Distance To Rogers Centre, 8 Acre Park, Supermarket, Financial District And More. Fabulous Amenities Including: Hi-Speed Internet, Indoor Pool, Fitness Centre, Sundeck, Bbq, 24 Hr Concierge/Security, Sauna, Whirlpool & More.",craigslist
c_7175522558,spacious modern look great area UTILITIES INCLUDED garage available!,2200,,https://images.craigslist.org/00808_9kZuSONnfrj_0uE0mZ_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-spacious-modern-look-great-area/7175522558.html,2020-08-11,43.6383,-79.4301,M6K 1G6,M6K,house,3.0,1.0,,True,3BR / 1Ba available now cats are OK - purrr dogs are OK - wooof house w/d in unit/ 3br -Move Into This 3 Bedroom Property In Little Portugal. Main Living Space Is Located On The Main Floor With 3 Bedrooms And A Spacious Bathroom In Lower Bsmt. Newer Kitchen & Ensuite Laundry. Be Close To The Shops And Restaurants Of Little Portugal And Dufferin Mall. Steps To Ttc. Parking Available For $100/Month.,craigslist
c_7175499557,"2 Bedroom, 2 Full Bathroom Downtown Condo For Lease",2900,710.0,https://images.craigslist.org/00q0q_2QCMQWPvTXh_0CI0pP_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-2-bedroom-2-full-bathroom/7175499557.html,2020-08-11,43.669471,-79.363536,M4X 1H9,M4X,condo,2.0,2.0,,False,"2BR / 2Ba 710ft2 condo w/d in unit/ 2br - 710ft2 -One year new! Luxurious Wellesley Station Condo. Just steps to Wellesley Subway Station & Yonge Street! City living has never been this easy! Bright and spacious, this unit offers breathtaking city views including the CN Tower; with floor-to-ceiling windows and open concept functional layout; modern updated kitchen, large centre island and breakfast bar, stainless steel appliances, 2 bedrooms + 2 full baths+++ Plenty of space to stretch & unwind after enjoying city life.",craigslist
c_7162579749,King West Basement Bachelor!,1399,500.0,https://images.craigslist.org/00909_dBnEpWfcaKm_0CI0t2_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-king-west-basement-bachelor/7162579749.html,2020-08-11,43.646308,-79.400886,M5V 2N5,M5V,suite,0.0,1.0,False,False,"0BR / 1Ba 500ft2 available aug 29 apartment w/d in unit no smoking off-street parking/ 500ft2 -$1399 + hydro (approx $80/month).

If interested, please introduce yourself and tell me when you're planning to move in.

Renovated Unfurnished Open Concept Basement Apartment in the very desirable King West area. One of the best areas of the city.

7 foot ceilings (above average for a basement), separate entrance through backyard, recessed lighting throughout, window facing front yard, gleaming laminate floors in kitchen and bathroom, varnished wood in the living room/bedroom space.

3 Piece washroom with toilet, sink, and brand new glass shower.

En-suite laundry: private washer and dryer. You don't have to go do laundry with a stack of loonies!

Kitchen has a lot of counter space, with an electric stove, double sinks, refrigerator, island counter. Large storage space.

Everything just steps away: Loblaws, Jimmy's Coffee, LCBO, Zipcar on the next block. New YMCA being built on the next block. Goodlife Fitness in the building next door.

Looking for responsible, clean, quiet, serious, working individual. No smoking or pets.

Showings by appointment and please have your Employment Letter and Credit Check available.",craigslist
c_7175519515,brand new feel entertainment district locker included + den!,2200,,https://images.craigslist.org/00F0F_gXCF7fCXc7A_042031_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-brand-new-feel/7175519515.html,2020-08-11,43.6404,-79.3995,M5V 0E4,M5V,condo,1.0,1.0,,True,"1BR / 1Ba available oct 1 cats are OK - purrr dogs are OK - wooof condo w/d in unit no parking wheelchair accessible/ 1br -Penthouse One Bedroom + Den, Unobstructed View Of The City And Clarence Park, Gorgeous Kitchen With Granite Countertops And Glass Tile Back Splash,Rooftop Garden & Bbq, Party Room,Walking Distance To Harbour Front, Universities,Lake,Rogers Centre, Union Station,Financial & Entertainment District, Great Restaurants, Shopping, Transit At The Door And Much More.",craigslist
c_7175519330,**Great Room*Close to UofT**,795,1500.0,https://images.craigslist.org/00E0E_gERGM6MUSCu_0g40c3_600x450.jpg,https://toronto.craigslist.org/tor/roo/d/toronto-great-roomclose-to-uoft/7175519330.html,2020-08-11,43.661632,-79.412441,M6G 2N9,M6G,house,,,,False,"1500ft2 available sep 1 house w/d in unit no smoking no parking no private bath private room/ 1500ft2 -3 Bedroom Place to Share with two other responsible roommates
Palmeston Blvd & Bloor area
Large Rooms* Large Livingroom*
Steps from Bathurst Subway station, walking distance to U of T campus, Annex, Little Italy
Full Kitchen, Tub/Shower, above ground windows
Private entry, side door,Deadbolt Lock
All amenities included,cable inc, Wi-Fi inc,
No Pets/Non smokers only
Deposit, First and Last months rental Deposit required,
Available NOW",craigslist
c_7175518060,brand new feel 1 year old condo wifi included + den!,2150,,https://images.craigslist.org/00O0O_e97UlUqhHfy_0ak06T_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-feel-1-year-old-condo/7175518060.html,2020-08-11,43.6656,-79.383,M4Y 1G4,M4Y,condo,1.0,1.0,,True,"1BR / 1Ba available now cats are OK - purrr dogs are OK - wooof condo w/d in unit no parking wheelchair accessible/ 1br -Axis Condos! Designed Specifically For You Movers, Shakers & Innovators Who Keep Up With The Quick Pace That Is Toronto. Move Into This Premium Condo Units And Enjoy, ***Free Rogers Internet***High End Finishes***Cleverly Laid Out Floorplans***9Ft Ceilings***6,000 Sf Of Kick-Ass Gym Space***Expansive Collaborative Workspace***Outdoor Terrace***Walking To Loblaws,Eatons,The Village,Ryerson,Uoft,Ramen,Coffee & More!*** See It Today!",craigslist
c_7175515417,brand new feel 1 year old condo + den wifi included!,2100,,https://images.craigslist.org/01111_13YBtfelDLz_0jm0cU_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-feel-1-year-old-condo/7175515417.html,2020-08-11,43.6656,-79.383,M4Y 1G4,M4Y,condo,1.0,1.0,,True,"1BR / 1Ba available oct 1 cats are OK - purrr dogs are OK - wooof condo w/d in unit no parking wheelchair accessible/ 1br -Axis Condos! Designed Specifically For You Movers, Shakers & Innovators Who Keep Up With The Quick Pace That Is Toronto. Move Into Premium Condo Units And Enjoy, ***Free Rogers Internet***High End Finishes***Cleverly Laid Out Floorplans***9Ft Ceilings***6,000 Sf Of Kick-Ass Gym Space***Expansive Collaborative Workspace***Outdoor Terrace***Walking To Loblaws,Eatons,The Village,Ryerson,Uoft,Ramen,Coffee & More!*** See It Today!",craigslist
c_7175513053,entertainment district + den luxurious feel!,2100,,https://images.craigslist.org/00A0A_67z9J0yciSo_0ak07K_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-entertainment-district/7175513053.html,2020-08-11,43.6404,-79.3995,M5V 0E4,M5V,condo,1.0,1.0,,True,"1BR / 1Ba available oct 1 cats are OK - purrr dogs are OK - wooof condo w/d in unit no parking wheelchair accessible/ 1br -Right In The Heart Of The Entertainment District (Peter & Adelaide), Enjoy This Freshly Finished Condo Unit For All That It Has To Offer! *Quality Built By Menkes* *Hardwood Throughout* *Quartz Countertops* *Stainless Steel Appliances (Including Built-In Microwave)* *Cascading & Blackout Roller Shades* *Wi-Fi Enabled Thermostat* *Separate Den* * Full-Length Balcony* See It Today!",craigslist
c_7175489197,"1 BEDROOM MAIN FLOOR, LARGE LIVING ROOM, 3 CLOSETS, LAUNDRY, PARKING",1700,650.0,https://images.craigslist.org/00P0P_fzfEadKPEYL_0CI0t2_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-1-bedroom-main-floor-large/7175489197.html,2020-08-11,43.674573,-79.432618,M6H 2G5,M6H,apartment,1.0,1.0,,False,"1BR / 1Ba 650ft2 available sep 1 apartment laundry in bldg street parking/ 1br - 650ft2 -10 MOUNT ROYAL AVE -OSSINGTON & DAVENPORT







1 BEDROOM FIRST FLOOR - OSSINGTON & DAVENPORT







Large living room/dining, bedroom 3 closets,



laundry, bike racks, onsite parking available ....







OCCUPANCY : Oct 1st, 2020







PRICE : $1,700 inclusive of heat, gas, water, hot water and discounts







ADDRESS : 10 MOUNT ROYAL AVENUE (Ossington & Davenport)







SHOWING : TUESDAY AUGUST 11th , 2020 5:30 - 6:00 PM



Please wear protective gear and maintain social distancing when attending the showings",craigslist
c_7175452346,✯✯✯✯Room for rent - Toronto Downtown✯✯,400,,,https://toronto.craigslist.org/tor/roo/d/downtown-toronto-room-for-rent-toronto/7175452346.html,2020-08-11,43.6555,-79.3626,M5A 3A8,M5A,house,,,True,True,"cats are OK - purrr dogs are OK - wooof furnished apartment private bath private room LOCATION! LOCATION! LOCATION!

5 min. walking distance to Dufferin subway station,
10 min walking distance to Dufferin mall (Bloor and Dufferin).

Close to College and University of Toronto (UofT).
Located in a beautiful and safe Neighborhood.

Hardwood floor in the room (no carpet),
bathroom and kitchen, furnished.

WiFi 50M internet. Utilities included.
Coin laundry at the house.
No smoking, no pets.

Professionals and International Students preferred.
The room is too nice to be vacant.
First + last month required. Monthly 400$.
Available - immediately.

Knock now:-lbssbg465856 gmail.com",craigslist
c_7175503947,Bloor & Bay  Beautiful Split 2Bdrm Layout 1Parking 1Locker,3200,850.0,https://images.craigslist.org/00b0b_3YOmfLurEV0_042031_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-bloor-bay-beautiful-split-2bdrm/7175503947.html,2020-08-11,43.663164,-79.387449,M7A 1Y4,M7A,condo,2.0,2.0,,False,"2BR / 2Ba 850ft2 available sep 1 condo w/d in unit attached garage/ 2br - 850ft2 -Located Within The Yorkville Area On Bay Street! Million $dollar$ Views From Every Angle. Beautiful Split Two-Bedroom Layout With Two Full Baths. Espresso Wood Floors, High Ceilings, Floor-To-Ceiling Windows, Massive Balconies To Enjoy The Breathless City And Lake Views. Comes With Parking And Locker
Includes:Integrated Appliances In Kitchen With Island And Breakfast Bar, Under Mount Sink, Flat Cook Top With Hood Above, Built In Stove, Built In Fridge, Built In Dishwasher And And B/I Microwave, Stacked Washer And Dryer.
I DO NOT ANSWER EMAILS
PLEASE CALL OR TEXT ME AT show contact info FOR THIS RENTAL 62992",craigslist
c_7175510093,brand new never lived in before waterfront + den!,2100,549.0,https://images.craigslist.org/01010_kedsRrYtnJB_04202G_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-brand-new-never-lived/7175510093.html,2020-08-11,43.6456,-79.3754,M5E 1Z4,M5E,condo,1.0,1.0,,True,"1BR / 1Ba 549ft2 available now cats are OK - purrr dogs are OK - wooof condo w/d in unit no parking wheelchair accessible/ 1br - 549ft2 -Brand New 1 Bedroom + Den Unit, 549 Sq-Ft Of Living Space On The 5th Floor. Located At The Heart Of Toronto, South View Of Lake Ontario, 9"" Ceilings. Steps To Supermarket, Banks, Lcbo, Financial District, Community Ctr. Buses Subway & Go Trains. Thousands Spent Upgrades Incl. Engineered Vinyl Flooring, Backsplash, Kitchen Cabinets, Countertops. Den Can Be Used For Home Office.",craigslist
c_7175453069,"Clean, furnished room available NOW for rent in Aurora%%",400,,,https://toronto.craigslist.org/bra/roo/d/downtown-toronto-clean-furnished-room/7175453069.html,2020-08-11,43.6555,-79.3626,M5A 3A8,M5A,house,,,True,True,"cats are OK - purrr dogs are OK - wooof furnished apartment private bath private room I have a very clean, furnished room (brand new bed, mattress), with shared bathroom and kitchen, for short term or long term rent in a house, in Aurora ( L4G 4R4). Looking for a very quiet and clean person professional working or student, to rent the room. Close to all amenities, park, store, church, school, library, Go Station. Close to Yonge St. The rent includes unlimited internet, utilities ( water, gas, electricity and hydro) .
2 Minutes walking distance to bus stop.
8 Km to Seneca college King campus.
8 Km. to Beauty College Newmarket.
2 km to St. Andrew 's College.

Available Now

please contact to this mail: tetvzj698331 gmail.com",craigslist
c_7175508262,brand new feel 1 year old condo locker included + den!,2100,,https://images.craigslist.org/00Y0Y_aiQ6SnJ0Nxv_09G0cU_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/central-toronto-brand-new-feel-1-year/7175508262.html,2020-08-11,43.702,-79.3853,M4S 1J9,M4S,condo,1.0,2.0,,True,"1BR / 2Ba available oct 1 cats are OK - purrr dogs are OK - wooof condo w/d in unit no parking wheelchair accessible/ 1br -Spectacular 1+1 Bedroom/2 Full Bathrooms Condominium In Yonge & Eglinton Area. Large Unit, Elegant Finishes, Top Notch Condo Amenities (Fitness Rm, Outdoor Terrace, Theater, Screening Room, Multi- Purpose Event Room With Kitchen, Bar, Lounge Seating, Billiards",craigslist
c_7175476481,"LARGE 3-BEDROOM , LIVING , DINING , DISHWASHER , YARD",2250,800.0,https://images.craigslist.org/00X0X_fgoM7zJEk6n_0CI0t2_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-large-3-bedroom-living-dining/7175476481.html,2020-08-11,43.65788,-79.42276,M6G 3R2,M6G,apartment,3.0,1.0,,False,"3BR / 1Ba 800ft2 available sep 1 apartment street parking/ 3br - 800ft2 -LARGE OPEN CONCEPT LOWER UNIT - SEPTEMBER 1ST.



LIVING ROOM / DINING / KITCHEN - OPEN CONCEPT

Maple cabinets, DISHWASHER, pantry, 4 PIECE WASHROOM

3 LARGE BEDROOMS with DOUBLE MIRRORED CLOSETS

with ORGANIZERS, space for a double bed, end table, 5' desk,

dresser, in all 3 bedrooms, BUILT-IN BOOKCASES ....

6 WINDOWS, 6' 6"" ceiling, PATIO/YARD, CENTRAL AIR CONDITIONING.



PRICE: $2,250.00 inclusive of heat, gas, hydro, water and discounts



OCCUPANCY : SEPTEMBER 1st



ADDRESS : 378 ROXTON ROAD just southeast of OSSINGTON SUBWAY (Little Italy)



SHOWING : WEDNESDAY, AUGUST 12th from 5:30 - 6:00 p.m.

Please wear protective gear and maintain social distancing when attending the showings",craigslist
c_7163428664,Bright 1 Bedroom Studio Apartment with Patio,1800,600.0,https://images.craigslist.org/00J0J_lHLSf2w4Vyq_09i0gw_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-bright-1-bedroom-studio/7163428664.html,2020-08-11,43.635435,-79.426185,M6K 1C4,M6K,duplex,1.0,1.0,,False,"1BR / 1Ba 600ft2 available sep 1 duplex laundry on site no smoking street parking/ 1br - 600ft2 -Lighting is key! A bright, recently renovated (2016) first floor studio/1 bedroom apartment with a reserved portion of the front patio facing a quiet street. This apartment is the first floor of a multi-floor detached home. The unit has a full kitchen with fridge, gas stove and microwave. There are windows in each room making it a very bright and pleasant space. To maintain the openness of the space, there are no doors in the doorways separating the kitchen, bedroom or living room. Between the bedroom and living room space, there is a curtain. If you'd like to add doors, you can discuss this option with the owner. The bathroom has a bathtub with shower. There are 2 built in closet spaces for general storage. Economical everyday use of the utilities is calculated at about ~$100/person/month*. (*The cost of utilities may be higher if usage is above average.)

This home is steps away from so many great spots on the West side of downtown Toronto. To the South you are less than a 10 minute walk from the water. To the North you can explore the King West and Queen West restaurants, shopping and night life. To the East you can stroll over to Liberty Village. To the West you can enjoy High Park and Roncesvalles. In terms of transport you are 1 minute from the TTC's Dufferin Streetcar Loop where you can easily travel North on Dufferin and East or West on King St. There is no parking on the premise but you can get a monthly pass from the City of Toronto for overnight city parking. Since you're in the city, if you like to walk or bike, you're less than 20 minutes away from most of life's day to day conveniences. And for those rainy/lazy days, you have access to quick/regular Uber or Lyft rides! The pictures are all from June 2020 with the current tenant's furniture/decor to give you a sense of how things could fit.",craigslist
c_7170033494,UNIQUE Attic Space = Bright with Balcony,1400,400.0,https://images.craigslist.org/00W0W_3rCgkVciXsq_0gY09x_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-unique-attic-space-bright-with/7170033494.html,2020-08-11,43.635577,-79.426057,M6K 1Y9,M6K,condo,2.0,1.0,,False,"2BR / 1Ba 400ft2 available aug 15 apartment w/d in unit no smoking street parking/ 2br - 400ft2 -Lighting is key! This space is unlike anything you would have seen in Toronto. It's the 3rd floor attic space of a home, on a quiet street just West of the downtown core, with a view of the CN Tower! If you are looking for a space that is not your typical cookie cutter condo, if you like spaces with a lot of character, and are a minimalist... then this space is for you!!!

Good for 2 people to share the unit with one bedroom each, but ideal for a single person/couple to have a 1 bedroom with a living room. Within this space are 2 rooms, a full kitchen with gas stove, fridge and microwave. It's a bright space with lots of natural light thanks to 2 skylights in each bedroom and a large private balcony/patio. Use of the washer/dryer in the unit is included for up to 4 hours per week. Economical everyday use of the utilities is calculated at about ~$100/person/month*. (*The cost of utilities may be higher if usage is above average.) Air conditioning during the months of May to September is available upon request for an additional $50/month.

The bathroom is the only aspect that may take a little getting used to. In order to create a fully independent apartment, the bathroom is designed as a very small water closet with a toilet, sink and shower head all in the same space. Basically... imagine an airplane washroom with a shower-head in the ceiling. Like I said... you must be a minimalist to appreciate the space.

In terms of Location, you are steps from Liberty Village to the East, the Waterfront to the South, High Park and Roncesvalles to the West and the unique vibe of King West and Queen West to the North. You are well connected to many conveniences by walk or bike, only a minute away from buses and streetcars and plenty of Uber/Lyft rides in the area within minutes.",craigslist
c_7175506185,3bed/2bath condo corner unit for lease,4200,854.0,https://images.craigslist.org/00K0K_hTtRlslhvzh_0on0t2_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-3bed-2bath-condo-corner-unit/7175506185.html,2020-08-11,43.648184,-79.392872,M5V 2G9,M5V,condo,3.0,2.0,False,False,"3BR / 2Ba 854ft2 available sep 15 apartment w/d in unit no smoking no parking/ 3br - 854ft2 -#2301 - 125 PETER ST, Toronto, Ontario M5V 2G9

Available September 1 or September 15, 2020 for $3995/month

*854sqft Living area + 365 wrap around balcony = total 1219sqft
*Award Winning Tableau Condo,
*Unique Corner Unit W/Enormous 365 Sq.Ft Wrap Around Balcony
*3 bedrooms with private access to the balcony, 2 bathrooms
*9' Ceiling, Pre-Engineering Vener Floors T/O,
*Modern Kitchen W/Build-In Appliances.
*Built-In Fridge, Built-In Dishwasher, Built-In Stove, Front Load Washer & Dryer,
*Excellent Location, Walking Distance To Subway, Ttc, Financial District, Entertainments, And Much More.
*Dedicated Elevator For 22nd Floor & Above.
*Party/Meeting Room, Gym, Rooftop Garden, Concierge, Visitor Parking & More!
*Minimum 1-year lease
*No Parking
*One Storage Locker Included
*No smoking and no pet, please.
*Rents Included Water, gas, A/C and Heat
*Rent Does not include hydro, cable and internet
*Unfurnished
Please contact May for viewing show contact info",craigslist
c_7175505587,entertainment district parking/locker included 600+sqft + den!,2000,,https://images.craigslist.org/00H0H_aWr3wcg4Ph5_0ak06R_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-entertainment-district/7175505587.html,2020-08-11,43.6404,-79.3995,M5V 0E4,M5V,condo,1.0,1.0,,False,"1BR / 1Ba available sep 17 condo w/d in unit no smoking carport wheelchair accessible/ 1br -Fabulous Downtown 'Parada 2' Condo. Bright And Spacious 1 Bedroom + Den With 9' Ceiling. Southwest Facing With Beautiful Lake View. 24-Hr Concierge. Excellent Recreational Facilities. Close To Downtown Entertainment&Financial Districts, Steps To Lakeshore, Ttc, Shops, Subway, Sobeys, Rogers Centre, Cn Tower, Banks. No Smoking.",craigslist
c_7175504542,Harbour Plaza - 1 bed on 42nd floor,2250,477.0,https://images.craigslist.org/00q0q_ataZSSi84u5_0eI0jC_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-harbour-plaza-1-bed-on-42nd/7175504542.html,2020-08-11,43.641503,-79.37938,M5J 1B7,M5J,condo,1.0,1.0,,True,"1BR / 1Ba 477ft2 available aug 14 cats are OK - purrr dogs are OK - wooof condo w/d in unit/ 1br - 477ft2 -$2250 - 88 Harbour #4202 – 1Bed/1Bath inc 1 Locker– Anchor floor plan–Move in Now

Harbour Plaza. Floor to ceiling windows. Open concept layout, hardwood floors. Kitchen appliances (fridge, dishwasher, oven, stove) included as well as Ensuite washer and dryer. AC, window coverings, Heat, and water included – Hydro extra. Includes 1 gym pass
477SqFt
For Floor plans, video tours and more of our other listings visit http://www.menkescondorentals.com
Harbour Plaza Amenities Include:
- Gym-Exercise room.
- Indoor pool and saunas.
- Hot Tub / Jacuzzi
- Common rooftop deck.
- Concierge and security guard.
- Party room.
- Bicycle parking.
- Business Centre.
- Guest suites.
- Media room-Cinema.
- Meeting-Function room.
- Games-Recreation room.
High-demand Location!!!
PLEASE NOTE:
1. Hydro, cable, phone and internet not included.
2. Proof of employment.
3. Credit report and;
4. Tenants insurance is required upon leasing.
1 Year Lease - First and Last Month deposit required",craigslist
c_7175504287,87 Peter St – Steel Grey– 2bed/2bath - 825 SqFt -(can inc park/locker),3100,825.0,https://images.craigslist.org/01111_iN1j5qQxiak_0CI0pO_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/toronto-87-peter-st-steel-grey-2bed/7175504287.html,2020-08-11,43.646867,-79.392378,M5V 2G4,M5V,condo,2.0,2.0,,True,"2BR / 2Ba 825ft2 available sep 1 cats are OK - purrr dogs are OK - wooof condo w/d in unit/ 2br - 825ft2 -87 Peter St – Steel Grey– 2bed/2bath - 825 SqFt - $3100/M – Hydro Extra – M5V0P1 #1217 – Sept 1 (can inc parking and locker)
South East Cornor unit. Two Balconies. Open concept kitchen living room – Split 2 bedroom and 2 full bathroom unit. 825 SqFt. Both bedrooms exterior with windows. Ensuite Laundry, stainless steel kitchen appliances included. Engineered Hardwood floors, Stone counter tops and 9 ft ceilings. Water and heat included.
EXTRAS: Built-in fridge, dishwasher, stove, microwave, front loading washer and dryer, existing Lights, AC, Hardwood floors, balcony
AMENITIES: Full gym with cardio and weights, Theater screening room , Yoga Centre, Multi-purpose event room with kitchen, bar, lounge seating, walk-out to an outdoor terrace provides easy entertainment for guests, Coed Steam room for calming retreat after a long day
$3,100.00 per month
Utilities: Not included.
PLEASE NOTE:
1. Hydro, cable, phone and internet not included.
2. Proof of employment.
3. Credit report and;
4. Tenants insurance is required upon move in.
1 Year Lease - First and Last Month deposit required
Parking and Locker available upon request at additional cost.
For Floor plans and more of our other listings visit http://www.menkescondorentals.com",craigslist
c_7175504006,entertainment district luxurious feel 2 year old condo!,2000,,https://images.craigslist.org/00A0A_1nHtdGACShX_0ak08O_600x450.jpg,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-entertainment-district/7175504006.html,2020-08-11,43.6404,-79.3995,M5V 0E4,M5V,condo,1.0,1.0,,False,"1BR / 1Ba available aug 24 condo w/d in unit no parking wheelchair accessible/ 1br -1+Bedrooms Penhouse Unit At 87 Peter St By Menkes. Large Balcony With Amazing City View And Sunlight. Floor To Ceiling Windows Around The Unit. Modern Design Kitchen, Open Concept With Built-In Appliances. Located At Downtown Core. Minutes To Entertainment District, Shopping, Grocery, Public Transit, Lots Of Restaurants, Bar, Very Convenient Location For Work And Play.",craigslist
c_7175503249,MEETING ROOMS – DOWNTOWN TORONTO – EATON CENTRE – STARTING AT $20/HR,20,120.0,https://images.craigslist.org/00r0r_2FAiNzmfqS1_0CI0pH_600x450.jpg,https://toronto.craigslist.org/tor/off/d/toronto-meeting-rooms-downtown-toronto/7175503249.html,2020-08-11,43.654487,-79.380738,M5B 2L9,M5B,suite,,,True,False,"120ft2/ 120ft2 -Are you looking for a professional setting to host your next meeting, but you don't have suitable space?
COVID-19 PRECAUTIONARY MEASURES: https://www.agileoffices.ca/safety-policies/
Agile Offices has the solution! At our fantastic Eaton Centre location – 250 YONGE STREET, SUITE 2201, we offer a choice of 3 executive boardrooms – STARTING AT $20.50 AN HOUR - for you to host meetings and interviews and give yourself and your business the right image!
ASK US ABOUT OUR MEETING ROOM BUNDLES AND CUT OUR REGULAR HOURLY COST BY 50%!!!!
Our facility is conveniently located and accessible via TTC (Dundas and Queen Stations) and THE PATH!!
To suit your comfort needs our boardrooms are fully furnished with ergonomically designed chairs and configurable boardroom tables. To make you feel even more at home you will have FREE access to our fully equipped kitchen facilities and beverage bar. And remember if you need to stretch your legs or grab a bite to eat, you are in the Eaton Centre! Its a short elevator ride down to the food court where you will find a wide range of options and restaurants.
We offer:
• Free high speed Wi-Fi for you and your guests
• 24/7 accessible with prior arrangements
• Safe and Secure environment
• Modern facilities
• Receptionist services
• Writable walls
And not forgetting the latest technology features:
• VoIP systems
• Skype
• Plug and play connectivity
• Smart TVs
• 70 Wi-Fi TVs
• Powered desks
Contact WILLIAM at show contact info to find out more information.
Please click the link below or cut and paste it to your browser to confirm your online reservation:

https://app.wunhd.com/search/search/?reseller=XNeuFW3ncVm9Q4dPGbGFdzfKtdPfk0TCCXLtSxCKO8w%3D&loc=0

WORKSPACE MADE EASY!!

#boardroom #VirtualOffice #MeetingRooms #FurnishedOffices #CoWorking #DedicatedDesks#FlexibleOfficeSpace #EatonCentre #DundasSquare #Downtown #Toronto #AgileOffices
#SwingSpace #FullTimeOfficeSpace #24/7Access #BusinessAddress #Cubicles #OfficeLease
#TeamRoom #MailHandling #TelephoneAnswering #StartupOffices #ShortTermLease #LongTermLease #TurnKeyOffices #ConferenceRoom #ReceptionServices #Sublease #DayOffices #PrivateOffices
http://www.youtube.com/watch?v=RWOf-zUNn5o",craigslist
